	num_ancestors	num_children	a/(a+c)	frecuencia relativa	c/(a+c)	exp(-c)	log(1+a)
HP:0000346	10.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.0413926851582251
HP:0000347	16.0	6.0	0.7272727272727273	0.16026032133414683	0.2727272727272727	0.0024787521766663585	1.2304489213782739
HP:0000348	6.0	0.0	1.0	0.06060606060606061	0.0	1.0	0.8450980400142568
HP:0000349	16.0	0.0	1.0	0.0036607687614399025	0.0	1.0	1.2304489213782739
HP:0000350	6.0	0.0	1.0	0.0024405125076266015	0.0	1.0	0.8450980400142568
HP:0000356	4.0	149.0	0.026143790849673203	0.252389668497051	0.9738562091503268	1.9503933001302485e-65	0.6989700043360189
HP:0000357	6.0	10.0	0.375	NaN	0.625	4.5399929762484854e-05	0.8450980400142568
HP:0000358	7.0	1.0	0.875	0.09070571486678869	0.125	0.3678794411714424	0.9030899869919435
HP:0000359	4.0	47.0	0.0784313725490196	0.017083587553386213	0.9215686274509803	3.873997628687187e-21	0.6989700043360189
HP:0000360	5.0	2.0	0.7142857142857143	0.013016066707341876	0.2857142857142857	0.13533528323661267	0.7781512503836436
HP:0000362	8.0	0.0	1.0	0.0012202562538133007	0.0	1.0	0.9542425094393249
HP:0000363	6.0	12.0	0.3333333333333333	0.025015253203172667	0.6666666666666666	6.14421235332821e-06	0.8450980400142568
HP:0000364	4.0	41.0	0.08888888888888889	0.3172666259914582	0.9111111111111111	1.5628821893349888e-18	0.6989700043360189
HP:0000365	5.0	36.0	0.12195121951219512	0.3113687207646939	0.8780487804878049	2.319522830243569e-16	0.7781512503836436
HP:0000366	5.0	152.0	0.03184713375796178	0.35672157819808825	0.9681528662420382	9.710436457780846e-67	0.7781512503836436
HP:0000368	9.0	0.0	1.0	0.050030506406345335	0.0	1.0	1.0
HP:0000369	7.0	1.0	0.875	0.17144600366076876	0.125	0.3678794411714424	0.9030899869919435
HP:0000370	4.0	50.0	0.07407407407407407	0.11897498474679682	0.9259259259259259	1.9287498479639178e-22	0.6989700043360189
HP:0000371	10.0	0.0	1.0	0.001016880211511084	0.0	1.0	1.0413926851582251
HP:0000372	5.0	13.0	0.2777777777777778	0.016880211511083994	0.7222222222222222	2.2603294069810542e-06	0.7781512503836436
HP:0000375	6.0	9.0	0.4	0.006304657311368721	0.6	0.00012340980408667956	0.8450980400142568
HP:0000376	9.0	0.0	1.0	0.0014236322961155175	0.0	1.0	1.0
HP:0000377	5.0	130.0	0.037037037037037035	0.24974577994712224	0.9629629629629629	3.4811068399043105e-57	0.7781512503836436
HP:0000378	6.0	0.0	1.0	0.013219442749644091	0.0	1.0	0.8450980400142568
HP:0000381	8.0	1.0	0.8888888888888888	0.0016270083384177345	0.1111111111111111	0.3678794411714424	0.9542425094393249
HP:0000383	7.0	9.0	0.4375	NaN	0.5625	0.00012340980408667956	0.9030899869919435
HP:0000384	13.0	0.0	1.0	0.014439699003457393	0.0	1.0	1.146128035678238
HP:0000385	8.0	0.0	1.0	0.0052877770998576365	0.0	1.0	0.9542425094393249
HP:0000387	8.0	0.0	1.0	0.003864144803742119	0.0	1.0	0.9542425094393249
HP:0000388	9.0	4.0	0.6923076923076923	0.06304657311368721	0.3076923076923077	0.01831563888873418	1.0
HP:0000389	10.0	0.0	1.0	0.031930038641448034	0.0	1.0	1.0413926851582251
HP:0000391	7.0	0.0	1.0	0.009355297945901973	0.0	1.0	0.9030899869919435
HP:0000394	6.0	0.0	1.0	0.0012202562538133007	0.0	1.0	0.8450980400142568
HP:0000395	7.0	0.0	1.0	0.003254016676835469	0.0	1.0	0.9030899869919435
HP:0000396	8.0	1.0	0.8888888888888888	0.015456579214968477	0.1111111111111111	0.3678794411714424	0.9542425094393249
HP:0000399	9.0	0.0	1.0	0.0026438885499288182	0.0	1.0	1.0
HP:0000400	6.0	1.0	0.8571428571428571	0.04820012202562538	0.14285714285714285	0.3678794411714424	0.8450980400142568
HP:0000402	6.0	3.0	0.6666666666666666	0.007524913565182021	0.3333333333333333	0.04978706836786394	0.8450980400142568
HP:0000403	12.0	0.0	1.0	0.03965832824893228	0.0	1.0	1.1139433523068367
HP:0000405	9.0	8.0	0.5294117647058824	0.07341875127110026	0.47058823529411764	0.0003354626279025118	1.0
HP:0000407	7.0	16.0	0.30434782608695654	0.18608907870652838	0.6956521739130435	1.1253517471925912e-07	0.9030899869919435
HP:0000408	9.0	0.0	1.0	0.009965426072808623	0.0	1.0	1.0
HP:0000410	12.0	0.0	1.0	0.007524913565182021	0.0	1.0	1.1139433523068367
HP:0000411	6.0	0.0	1.0	0.042912344925767745	0.0	1.0	0.8450980400142568
HP:0000413	6.0	2.0	0.75	0.010372178157413058	0.25	0.13533528323661267	0.8450980400142568
HP:0000414	9.0	0.0	1.0	0.037014439699003455	0.0	1.0	1.0
HP:0000415	6.0	5.0	0.5454545454545454	NaN	0.45454545454545453	0.006737946999085467	0.8450980400142568
HP:0000417	7.0	0.0	1.0	0.0008135041692088672	0.0	1.0	0.9030899869919435
HP:0000418	9.0	0.0	1.0	0.0036607687614399025	0.0	1.0	1.0
HP:0000419	7.0	11.0	0.3888888888888889	0.004677648972950987	0.6111111111111112	1.670170079024566e-05	0.9030899869919435
HP:0000420	8.0	0.0	1.0	0.0004067520846044336	0.0	1.0	0.9542425094393249
HP:0000421	8.0	1.0	0.8888888888888888	0.020744356314826115	0.1111111111111111	0.3678794411714424	0.9542425094393249
HP:0000422	7.0	8.0	0.4666666666666667	0.21232458816351435	0.5333333333333333	0.0003354626279025118	0.9030899869919435
HP:0000426	8.0	0.0	1.0	0.04616636160260321	0.0	1.0	0.9542425094393249
HP:0000429	8.0	7.0	0.5333333333333333	NaN	0.4666666666666667	0.0009118819655545162	0.9542425094393249
HP:0000430	10.0	0.0	1.0	0.01972747610331503	0.0	1.0	1.0413926851582251
HP:0000431	8.0	0.0	1.0	0.11429733577384583	0.0	1.0	0.9542425094393249
HP:0000433	7.0	4.0	0.6363636363636364	0.01606670734187513	0.36363636363636365	0.01831563888873418	0.9030899869919435
HP:0000434	17.0	0.0	1.0	0.0004067520846044336	0.0	1.0	1.255272505103306
HP:0000436	8.0	11.0	0.42105263157894735	0.07036811063656702	0.5789473684210527	1.670170079024566e-05	0.9542425094393249
HP:0000437	9.0	0.0	1.0	0.005491153142159854	0.0	1.0	1.0
HP:0000444	9.0	0.0	1.0	0.018100467764897293	0.0	1.0	1.0
HP:0000445	7.0	0.0	1.0	0.024405125076266018	0.0	1.0	0.9030899869919435
HP:0000446	8.0	0.0	1.0	0.010575554199715273	0.0	1.0	0.9542425094393249
HP:0000447	7.0	0.0	1.0	0.0004067520846044336	0.0	1.0	0.9030899869919435
HP:0000448	7.0	0.0	1.0	0.01972747610331503	0.0	1.0	0.9030899869919435
HP:0000451	9.0	0.0	1.0	0.0004067520846044336	0.0	1.0	1.0
HP:0000452	7.0	1.0	0.875	0.00508440105755542	0.125	0.3678794411714424	0.9030899869919435
HP:0000453	7.0	3.0	0.7	0.0242017490339638	0.3	0.04978706836786394	0.9030899869919435
HP:0000454	9.0	0.0	1.0	0.002033760423022168	0.0	1.0	1.0
HP:0000455	9.0	0.0	1.0	0.029489526133821435	0.0	1.0	1.0
HP:0000456	9.0	0.0	1.0	0.0034573927191376857	0.0	1.0	1.0
HP:0000457	9.0	0.0	1.0	0.025218629245474883	0.0	1.0	1.0
HP:0000458	9.0	3.0	0.75	0.01016880211511084	0.25	0.04978706836786394	1.0
HP:0000460	7.0	0.0	1.0	0.00508440105755542	0.0	1.0	0.9030899869919435
HP:0000463	10.0	0.0	1.0	0.10982306284319707	0.0	1.0	1.0413926851582251
HP:0000464	3.0	46.0	0.061224489795918366	0.13504169208867195	0.9387755102040817	1.0530617357553812e-20	0.6020599913279624
HP:0000465	5.0	0.0	1.0	0.023794996949359364	0.0	1.0	0.7781512503836436
HP:0000466	6.0	0.0	1.0	0.0022371364653243847	0.0	1.0	0.8450980400142568
HP:0000467	6.0	1.0	0.8571428571428571	0.017490339637990644	0.14285714285714285	0.3678794411714424	0.8450980400142568
HP:0000468	10.0	0.0	1.0	0.0004067520846044336	0.0	1.0	1.0413926851582251
HP:0000470	11.0	0.0	1.0	0.07565588773642465	0.0	1.0	1.0791812460476249
HP:0000471	11.0	0.0	1.0	0.0006101281269066504	0.0	1.0	1.0791812460476249
HP:0000472	5.0	0.0	1.0	0.0014236322961155175	0.0	1.0	0.7781512503836436
HP:0000473	16.0	1.0	0.9411764705882353	0.01464307504575961	0.058823529411764705	0.3678794411714424	1.2304489213782739
HP:0000474	10.0	0.0	1.0	0.011185682326621925	0.0	1.0	1.0413926851582251
HP:0000475	5.0	0.0	1.0	0.00569452918446207	0.0	1.0	0.7781512503836436
HP:0000476	5.0	2.0	0.7142857142857143	0.009965426072808623	0.2857142857142857	0.13533528323661267	0.7781512503836436
HP:0000478	2.0	1143.0	0.0017467248908296944	0.6095179987797438	0.9982532751091703	0.0	0.47712125471966244
HP:0000479	6.0	228.0	0.02564102564102564	0.19686800894854586	0.9743589743589743	9.568814292462674e-100	0.8450980400142568
HP:0000480	8.0	2.0	0.8	0.007931665649786455	0.2	0.13533528323661267	0.9542425094393249
HP:0000481	5.0	87.0	0.05434782608695652	0.1403294691885296	0.9456521739130435	1.6458114310822734e-38	0.7781512503836436
HP:0000482	7.0	0.0	1.0	0.027049013626194836	0.0	1.0	0.9030899869919435
HP:0000483	9.0	9.0	0.5	0.03762456782591011	0.5	0.00012340980408667956	1.0
HP:0000484	10.0	0.0	1.0	0.0012202562538133007	0.0	1.0	1.0413926851582251
HP:0000485	7.0	0.0	1.0	0.010982306284319707	0.0	1.0	0.9030899869919435
HP:0000486	6.0	62.0	0.08823529411764706	0.22351027049013628	0.9117647058823529	1.1850648642339812e-27	0.8450980400142568
HP:0000488	7.0	17.0	0.2916666666666667	0.024405125076266018	0.7083333333333334	4.139937718785167e-08	0.9030899869919435
HP:0000490	5.0	0.0	1.0	0.0496237543217409	0.0	1.0	0.7781512503836436
HP:0000491	13.0	3.0	0.8125	0.01647345942647956	0.1875	0.04978706836786394	1.146128035678238
HP:0000492	8.0	109.0	0.06837606837606838	0.26581248728899737	0.9316239316239316	4.590938473882946e-48	0.9542425094393249
HP:0000493	8.0	13.0	0.38095238095238093	0.011795810453528574	0.6190476190476191	2.2603294069810542e-06	0.9542425094393249
HP:0000494	11.0	0.0	1.0	0.0955867398820419	0.0	1.0	1.0791812460476249
HP:0000495	8.0	0.0	1.0	0.002847264592231035	0.0	1.0	0.9542425094393249
HP:0000496	4.0	168.0	0.023255813953488372	0.35895871466341267	0.9767441860465116	1.0927656633766312e-73	0.6989700043360189
HP:0000497	6.0	0.0	1.0	NaN	0.0	1.0	0.8450980400142568
HP:0000498	16.0	3.0	0.8421052631578947	0.01016880211511084	0.15789473684210525	0.04978706836786394	1.2304489213782739
HP:0000499	12.0	26.0	0.3157894736842105	0.056335163717714055	0.6842105263157895	5.109089028063324e-12	1.1139433523068367
HP:0000501	4.0	6.0	0.4	0.07321537522879805	0.6	0.0024787521766663585	0.6989700043360189
HP:0000502	8.0	30.0	0.21052631578947367	0.03213341468375026	0.7894736842105263	9.357622968840175e-14	0.9542425094393249
HP:0000503	15.0	0.0	1.0	0.0008135041692088672	0.0	1.0	1.2041199826559248
HP:0000504	4.0	165.0	0.023668639053254437	0.2676428716697173	0.9763313609467456	2.1948785080142992e-72	0.6989700043360189
HP:0000505	5.0	110.0	0.043478260869565216	0.2239170225747407	0.9565217391304348	1.6889118802245324e-48	0.7781512503836436
HP:0000506	9.0	0.0	1.0	0.03172666259914582	0.0	1.0	1.0
HP:0000508	4.0	7.0	0.36363636363636365	0.14663412649989832	0.6363636363636364	0.0009118819655545162	0.6989700043360189
HP:0000509	21.0	4.0	0.84	0.021354484441732765	0.16	0.01831563888873418	1.3424226808222062
HP:0000510	8.0	2.0	0.8	0.046573113687207644	0.2	0.13533528323661267	0.9542425094393249
HP:0000511	7.0	2.0	0.7777777777777778	0.005897905226764287	0.2222222222222222	0.13533528323661267	0.9030899869919435
HP:0000512	5.0	32.0	0.13513513513513514	0.04067520846044336	0.8648648648648649	1.2664165549094176e-14	0.7781512503836436
HP:0000514	6.0	1.0	0.8571428571428571	0.007524913565182021	0.14285714285714285	0.3678794411714424	0.8450980400142568
HP:0000517	5.0	62.0	0.07462686567164178	0.16168395363026236	0.9253731343283582	1.1850648642339812e-27	0.7781512503836436
HP:0000518	6.0	43.0	0.12244897959183673	0.15802318486882244	0.8775510204081632	2.1151310375910807e-19	0.8450980400142568
HP:0000519	8.0	0.0	1.0	0.029692902176123654	0.0	1.0	0.9542425094393249
HP:0000520	5.0	1.0	0.8333333333333334	0.0532845230831808	0.16666666666666666	0.3678794411714424	0.7781512503836436
HP:0000522	6.0	0.0	1.0	0.002847264592231035	0.0	1.0	0.8450980400142568
HP:0000523	7.0	4.0	0.6363636363636364	0.008948545861297539	0.36363636363636365	0.01831563888873418	0.9030899869919435
HP:0000524	22.0	0.0	1.0	0.004677648972950987	0.0	1.0	1.3617278360175928
HP:0000525	6.0	41.0	0.1276595744680851	0.08907870652837095	0.8723404255319149	1.5628821893349888e-18	0.8450980400142568
HP:0000526	12.0	0.0	1.0	0.009151921903599756	0.0	1.0	1.1139433523068367
HP:0000527	13.0	3.0	0.8125	0.02481187716087045	0.1875	0.04978706836786394	1.146128035678238
HP:0000528	6.0	1.0	0.8571428571428571	0.014032946918852958	0.14285714285714285	0.3678794411714424	0.8450980400142568
HP:0000529	7.0	1.0	0.875	0.021964612568639415	0.125	0.3678794411714424	0.9030899869919435
HP:0000531	9.0	0.0	1.0	0.0008135041692088672	0.0	1.0	1.0
HP:0000532	9.0	16.0	0.36	0.03233679072605247	0.64	1.1253517471925912e-07	1.0
HP:0000533	11.0	3.0	0.7857142857142857	0.008541793776693106	0.21428571428571427	0.04978706836786394	1.0791812460476249
HP:0000534	11.0	23.0	0.3235294117647059	0.12812690665039658	0.6764705882352942	1.026187963170189e-10	1.0791812460476249
HP:0000537	10.0	0.0	1.0	0.003254016676835469	0.0	1.0	1.0413926851582251
HP:0000538	8.0	0.0	1.0	0.0006101281269066504	0.0	1.0	0.9542425094393249
HP:0000539	4.0	22.0	0.15384615384615385	0.13219442749644092	0.8461538461538461	2.7894680928689246e-10	0.6989700043360189
HP:0000540	5.0	4.0	0.5555555555555556	0.05613178767541183	0.4444444444444444	0.01831563888873418	0.7781512503836436
HP:0000541	7.0	6.0	0.5384615384615384	0.021761236526337196	0.46153846153846156	0.0024787521766663585	0.9030899869919435
HP:0000542	5.0	0.0	1.0	0.0004067520846044336	0.0	1.0	0.7781512503836436
HP:0000543	8.0	4.0	0.6666666666666666	0.03762456782591011	0.3333333333333333	0.01831563888873418	0.9542425094393249
HP:0000544	7.0	5.0	0.5833333333333334	0.015049827130364042	0.4166666666666667	0.006737946999085467	0.9030899869919435
HP:0000545	5.0	5.0	0.5	0.08541793776693106	0.5	0.006737946999085467	0.7781512503836436
HP:0000546	7.0	17.0	0.2916666666666667	0.0496237543217409	0.7083333333333334	4.139937718785167e-08	0.9030899869919435
HP:0000548	8.0	1.0	0.8888888888888888	0.006508033353670938	0.1111111111111111	0.3678794411714424	0.9542425094393249
HP:0000549	5.0	69.0	0.06756756756756757	0.2312385600976205	0.9324324324324325	1.0806392777072785e-30	0.7781512503836436
HP:0000550	6.0	0.0	1.0	0.00569452918446207	0.0	1.0	0.8450980400142568
HP:0000551	5.0	17.0	0.22727272727272727	0.0242017490339638	0.7727272727272727	4.139937718785167e-08	0.7781512503836436
HP:0000552	8.0	0.0	1.0	0.0018303843807199512	0.0	1.0	0.9542425094393249
HP:0000553	4.0	84.0	0.045454545454545456	0.11511083994305471	0.9545454545454546	3.3057006267607343e-37	0.6989700043360189
HP:0000554	11.0	6.0	0.6470588235294118	0.009965426072808623	0.35294117647058826	0.0024787521766663585	1.0791812460476249
HP:0000555	8.0	0.0	1.0	0.0014236322961155175	0.0	1.0	0.9542425094393249
HP:0000556	7.0	17.0	0.2916666666666667	0.07097823876347366	0.7083333333333334	4.139937718785167e-08	0.9030899869919435
HP:0000557	11.0	0.0	1.0	0.0052877770998576365	0.0	1.0	1.0791812460476249
HP:0000558	13.0	0.0	1.0	0.0024405125076266015	0.0	1.0	1.146128035678238
HP:0000559	10.0	0.0	1.0	0.004270896888346553	0.0	1.0	1.0413926851582251
HP:0000561	17.0	3.0	0.85	0.006304657311368721	0.15	0.04978706836786394	1.255272505103306
HP:0000563	10.0	0.0	1.0	0.02277811673784828	0.0	1.0	1.0413926851582251
HP:0000564	10.0	0.0	1.0	0.001016880211511084	0.0	1.0	1.0413926851582251
HP:0000565	9.0	13.0	0.4090909090909091	0.03945495220663006	0.5909090909090909	2.2603294069810542e-06	1.0
HP:0000567	11.0	1.0	0.9166666666666666	0.009355297945901973	0.08333333333333333	0.3678794411714424	1.0791812460476249
HP:0000568	6.0	2.0	0.75	0.056335163717714055	0.25	0.13533528323661267	0.8450980400142568
HP:0000570	5.0	18.0	0.21739130434782608	0.018303843807199512	0.782608695652174	1.522997974471263e-08	0.7781512503836436
HP:0000571	6.0	2.0	0.75	0.003254016676835469	0.25	0.13533528323661267	0.8450980400142568
HP:0000572	6.0	3.0	0.6666666666666666	0.04901362619483425	0.3333333333333333	0.04978706836786394	0.8450980400142568
HP:0000573	16.0	9.0	0.64	0.005897905226764287	0.36	0.00012340980408667956	1.2304489213782739
HP:0000574	12.0	0.0	1.0	0.029082774049217	0.0	1.0	1.1139433523068367
HP:0000575	7.0	7.0	0.5	0.017490339637990644	0.5	0.0009118819655545162	0.9030899869919435
HP:0000576	8.0	0.0	1.0	0.0026438885499288182	0.0	1.0	0.9542425094393249
HP:0000577	9.0	11.0	0.45	0.01972747610331503	0.55	1.670170079024566e-05	1.0
HP:0000579	10.0	3.0	0.7692307692307693	0.006304657311368721	0.23076923076923078	0.04978706836786394	1.0413926851582251
HP:0000580	8.0	2.0	0.8	0.04270896888346553	0.2	0.13533528323661267	0.9542425094393249
HP:0000581	11.0	2.0	0.8461538461538461	0.026235509456985967	0.15384615384615385	0.13533528323661267	1.0791812460476249
HP:0000582	11.0	0.0	1.0	0.06223306894447834	0.0	1.0	1.0791812460476249
HP:0000584	8.0	0.0	1.0	NaN	0.0	1.0	0.9542425094393249
HP:0000585	10.0	0.0	1.0	0.002847264592231035	0.0	1.0	1.0413926851582251
HP:0000586	16.0	0.0	1.0	0.006711409395973154	0.0	1.0	1.2304489213782739
HP:0000587	6.0	41.0	0.1276595744680851	0.1732763880414887	0.8723404255319149	1.5628821893349888e-18	0.8450980400142568
HP:0000588	9.0	0.0	1.0	0.00508440105755542	0.0	1.0	1.0
HP:0000589	4.0	9.0	0.3076923076923077	0.047996745983323166	0.6923076923076923	0.00012340980408667956	0.6989700043360189
HP:0000590	8.0	0.0	1.0	0.007931665649786455	0.0	1.0	0.9542425094393249
HP:0000591	4.0	14.0	0.2222222222222222	0.0266422615415904	0.7777777777777778	8.315287191035679e-07	0.6989700043360189
HP:0000592	5.0	0.0	1.0	0.020134228187919462	0.0	1.0	0.7781512503836436
HP:0000593	5.0	25.0	0.16666666666666666	0.011999186495830792	0.8333333333333334	1.3887943864964021e-11	0.7781512503836436
HP:0000594	6.0	0.0	1.0	0.0036607687614399025	0.0	1.0	0.8450980400142568
HP:0000597	5.0	16.0	0.23809523809523808	0.06426682936750051	0.7619047619047619	1.1253517471925912e-07	0.7781512503836436
HP:0000598	2.0	296.0	0.006711409395973154	0.47447630669107177	0.9932885906040269	2.8108220814391768e-129	0.47712125471966244
HP:0000599	14.0	5.0	0.7368421052631579	0.04108196054504779	0.2631578947368421	0.006737946999085467	1.1760912590556813
HP:0000600	5.0	32.0	0.13513513513513514	0.0484034980679276	0.8648648648648649	1.2664165549094176e-14	0.7781512503836436
HP:0000601	5.0	0.0	1.0	0.027659141753101486	0.0	1.0	0.7781512503836436
HP:0000602	6.0	11.0	0.35294117647058826	0.05653853976001627	0.6470588235294118	1.670170079024566e-05	0.8450980400142568
HP:0000603	8.0	0.0	1.0	0.010372178157413058	0.0	1.0	0.9542425094393249
HP:0000605	6.0	4.0	0.6	0.01077893024201749	0.4	0.01831563888873418	0.8450980400142568
HP:0000606	5.0	19.0	0.20833333333333334	NaN	0.7916666666666666	5.602796437537268e-09	0.7781512503836436
HP:0000607	12.0	0.0	1.0	0.001016880211511084	0.0	1.0	1.1139433523068367
HP:0000608	9.0	5.0	0.6428571428571429	0.019930852145617246	0.35714285714285715	0.006737946999085467	1.0
HP:0000609	14.0	1.0	0.9333333333333333	0.017897091722595078	0.06666666666666667	0.3678794411714424	1.1760912590556813
HP:0000610	7.0	30.0	0.1891891891891892	0.03965832824893228	0.8108108108108109	9.357622968840175e-14	0.9030899869919435
HP:0000612	8.0	0.0	1.0	0.034167175106772425	0.0	1.0	0.9542425094393249
HP:0000613	11.0	0.0	1.0	0.051657514744763065	0.0	1.0	1.0791812460476249
HP:0000614	8.0	28.0	0.2222222222222222	0.014032946918852958	0.7777777777777778	6.914400106940203e-13	0.9542425094393249
HP:0000615	7.0	8.0	0.4666666666666667	0.013219442749644091	0.5333333333333333	0.0003354626279025118	0.9030899869919435
HP:0000616	5.0	3.0	0.625	0.003254016676835469	0.375	0.04978706836786394	0.7781512503836436
HP:0000617	5.0	8.0	0.38461538461538464	0.01464307504575961	0.6153846153846154	0.0003354626279025118	0.7781512503836436
HP:0000618	7.0	1.0	0.875	0.05552165954850519	0.125	0.3678794411714424	0.9030899869919435
HP:0000619	6.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.8450980400142568
HP:0000620	9.0	0.0	1.0	0.0016270083384177345	0.0	1.0	1.0
HP:0000621	9.0	4.0	0.6923076923076923	0.004067520846044336	0.3076923076923077	0.01831563888873418	1.0
HP:0000622	5.0	1.0	0.8333333333333334	0.008745169818995322	0.16666666666666666	0.3678794411714424	0.7781512503836436
HP:0000623	7.0	0.0	1.0	0.001016880211511084	0.0	1.0	0.9030899869919435
HP:0000625	10.0	2.0	0.8333333333333334	0.007118161480577588	0.16666666666666666	0.13533528323661267	1.0413926851582251
HP:0000627	7.0	0.0	1.0	0.011999186495830792	0.0	1.0	0.9030899869919435
HP:0000629	6.0	0.0	1.0	0.008541793776693106	0.0	1.0	0.8450980400142568
HP:0000630	18.0	13.0	0.5806451612903226	0.013829570876550743	0.41935483870967744	2.2603294069810542e-06	1.2787536009528289
HP:0000631	22.0	1.0	0.9565217391304348	NaN	0.043478260869565216	0.3678794411714424	1.3617278360175928
HP:0000632	4.0	9.0	0.3076923076923077	0.01647345942647956	0.6923076923076923	0.00012340980408667956	0.6989700043360189
HP:0000633	5.0	1.0	0.8333333333333334	0.004677648972950987	0.16666666666666666	0.3678794411714424	0.7781512503836436
HP:0000634	6.0	0.0	1.0	0.001016880211511084	0.0	1.0	0.8450980400142568
HP:0000635	8.0	0.0	1.0	0.008745169818995322	0.0	1.0	0.9542425094393249
HP:0000636	11.0	0.0	1.0	0.0018303843807199512	0.0	1.0	1.0791812460476249
HP:0000637	11.0	0.0	1.0	0.012405938580435224	0.0	1.0	1.0791812460476249
HP:0000639	6.0	20.0	0.23076923076923078	0.2167988610941631	0.7692307692307693	2.061153622438558e-09	0.8450980400142568
HP:0000640	7.0	1.0	0.875	0.010982306284319707	0.125	0.3678794411714424	0.9030899869919435
HP:0000641	6.0	2.0	0.75	0.0036607687614399025	0.25	0.13533528323661267	0.8450980400142568
